Node,Erdos_Number
1494012489268355079,1
1480751355006537731,1
1494425817119612933,1
1514840976417820673,1
1508665262933004290,1
1503790657340690444,1
1483514600406540288,1
1482046117500141571,1
1481284874761908232,1
1503725273136652288,1
1507009380046163968,1
1507029498931384322,1
1478750690533064711,1
1510286376364818441,1
1509455513993596936,1
1496149061216477196,1
1511745580518805506,1
1511435105046306819,1
1515046068286861315,1
1494761400203423755,1
1493346834785476609,1
1487527251046510595,1
1501769889756950536,1
1501762323081580544,1
1513874551578443786,1
1501282869603450890,1
1478823566200164356,1
1482034843957534720,1
1486726991889895435,1
1498933203012399107,1
1494020020992679936,1
1511822350664323084,1
1510035581212016656,1
1497209813025103879,1
1499645845557465089,1
1499248223227199493,1
1505190087079993352,1
1478214655009038341,1
1513593450373038086,1
1493553190104674311,1
1510041836399874048,1
1500822082619416577,1
1493807361663848452,1
1495210354405781504,1
1481325117003206657,1
1512409949829279745,1
1478078741620432898,1
1498435372946178060,1
1482472687377264647,1
1489275021495255051,1
1510867304996913157,1
1513164920652771345,1
1512082063964340226,1
1491521077218062336,1
1501257714869186563,1
1502433469909057538,1
1485564310147506176,1
1486128138048487431,1
1498015100275507203,1
1496847389230972933,1
1505615172920131590,1
1498830474009104387,1
1508934555599880196,1
1493686581340909570,1
1512153258613252103,1
1485079597297418244,1
1500234730918318086,1
1508178307464011776,1
1506069433378295812,1
1510286909217648642,1
1498266771157102598,1
1495591060302712836,1
1477728941792284676,1
1493972160490229761,1
1504085455272296448,1
1501373481283375115,1
1490878064884076544,1
1489612233692831748,1
1500894048156065795,1
1493260202455543811,1
1498093121682432002,1
1504650054732328993,1
1486002189013237768,1
1478373182662922245,1
1487553670522757128,1
1501658752449134594,1
1506718123852013577,1
1509284369034358784,1
1488935273312534533,1
1493585964840767489,1
1503362855009202177,1
1488836869127290882,1
1508974808012402688,1
1495151215705047046,1
1503812055073185805,1
1479097680953491462,1
1483163486003904516,1
1500853814013960199,1
1506853315006668800,1
1510010397285404673,1
1481688574625865728,1
1511503982958686212,1
1496775680511844352,1
1479883124465180678,1
1514272222210371591,1
1482402223489527809,1
1500127767748296711,1
1495625498050895880,1
1496142112081039369,1
1485789542863024137,1
1488840894044381184,1
1485569581620080651,1
1481102394108882944,1
1488195416780849152,1
1500765459343454210,1
1480600418644336642,1
1498961348658667521,1
1499598030475038722,1
1501284200225251329,1
1504451829576445954,1
1500875448217186315,1
1482699173006921733,1
1477330048847949828,1
1497023560736555010,1
1510029255140331530,1
1487455504322514949,1
1502381402616172544,1
1497200986967977987,1
1480615497590886412,1
1496143419445493762,1
1514695048956452864,1
1492269732778676226,1
1494407297363320836,1
1497986149884870656,1
1504736124790624270,1
1512791210204794892,1
1482482750858960899,1
1501754742988492806,1
1481986978124025866,1
1487084757771030529,1
1500464979702595590,1
1479841994394505222,1
1504740668815593472,1
1499459625288187910,1
1495036299169996801,1
1513985376511303685,1
1514158977545814017,1
1486078945548242960,1
1491607893078118402,1
1511176809332854784,1
1515018871387869188,1
1495126133548929027,1
1515158046246330372,1
1510275892534296582,1
1477983109433933826,1
1496552971378778116,1
1485447304131878927,1
1490885622009053187,1
1484303683982487553,1
1485306343535910912,1
1499270882841313282,1
1489982167233048578,1
1481642235309395972,1
1502701748078718983,1
1497184620554735619,1
1484183963224592394,1
1487158561763377156,1
1491623478021308416,1
1488372812842782721,1
1499852235181854720,1
1483008719407435776,1
1488916417537785860,1
1508964773530062850,1
1501222465556656135,1
1484126120928849922,1
1483085472947744774,1
1490448980471390210,1
1505879407247990787,1
1512155769915023368,1
1483367316507275266,1
1505210001584971777,1
1511871413275222025,1
1484295936973148167,1
1505971269065445389,1
1506024126628126722,1
1513055441630240771,1
1507839827550556168,1
1478629603744763906,1
1499129953845231624,1
1479951101726187522,1
1495986739114135555,1
1491141050957991937,1
1491577794287054850,1
1511795904281464837,1
1502376324660350980,1
1507273640756363275,1
1505801415536562177,1
1487069395860000772,1
1510059518750769154,1
1490509447747227654,1
1490425106073534467,1
1494121951534759936,1
1509621624332599297,1
1503447648803688448,1
1480903605758709770,1
1511478812957097989,1
1487125831944220678,1
1496620955552174081,1
1500863911905710081,1
1490830283599400963,1
1491019031016624128,1
1477135051120852994,1
1497543234582679555,1
1501864215757348865,1
1498313299305377798,1
1514579231128403969,1
1514730249573089288,1
1502288247073947653,1
1507552938461437953,1
1505627743496638465,1
1494046468373872640,1
1490513624162607110,1
1479464098920292357,1
1503302455370600449,1
1487304560829997062,1
1487530501187457033,1
1502405303945551882,1
1509870464491048960,1
1512611325440106501,1
1494514557787721737,1
1493895478571843586,1
1490352110143254532,1
1489648715702931461,1
1489008902335307777,1
1488499980352565253,1
1492213127517286402,1
1514005264617385996,1
1480721192013152257,1
1509602696944402432,1
1479399954913370112,1
1504110277352165382,1
1493667953878908928,1
1502658185022296064,1
1491898530784546829,1
1490958631596171264,1
1483570155296862212,1
1491021507870568449,1
1495842771571290113,1
1484194033538895872,1
1496904040281780229,1
1504163147304914948,1
1481256664930177034,1
1499452067747926023,1
1489750772342530053,1
1506375679515971585,1
1489088765066944514,1
1505323260803792897,1
1503712640832573440,1
1503892575438221315,1
1509138427048075268,1
1483499451092246534,1
1504199590144315396,1
1497183373684580374,1
1479452788157517827,1
1514544003752116231,1
1508068827707420679,1
1491905852256792580,1
1495593296730943488,1
1484209143435173891,1
1491660901002334208,1
1500845004390125575,1
1495507319333220353,1
1513943805841575936,1
1485376817133465601,1
1486047489417523208,1
1511468497976664075,1
1501128109298438145,1
1515403427077107715,1
1487025182246117382,1
1506695448802861064,1
1499195386950467585,1
1509367646059479046,1
1485700197183369223,1
1502393205073010699,1
1502125177450254344,1
1479593710342053888,1
1500003198165303297,1
1513619098240000008,1
1496077343114342400,1
1501845358934204420,1
1498023151636205572,1
1481440886621941765,1
1491889744023887887,1
1507266071375581184,1
1480146102636658691,1
1515223521907122176,1
1504197082177052674,1
1502094473261637635,1
1479894447865442314,1
1511429743777927179,1
1506823137614344192,1
1486370874689261569,1
1485257269378007040,1
1499727634837786625,1
1488826350601261061,1
1514551560189190147,1
1486443874990104593,1
1505254984660787206,1
1511607914187870211,1
1508458940085985283,1
1483435442926202882,1
1493580877175087112,1
1504246162827657225,1
1483826602509275141,1
1513879734974926860,1
1489614746768785414,1
1496635921835380737,1
1511448625871785992,1
1494318277669105664,1
1507338022286774298,1
1502417840393142275,1
1506895603837591563,1
1496785587290124290,1
1481981948549636106,1
1513892209011175428,1
1478028889922416643,1
1507401989554155524,1
1512148223728705560,1
1501640062940987392,1
1492944171719667727,1
1480547515720212487,1
1484012866386776065,1
1498839276980690950,1
1506752751988056074,1
1502268174888280066,1
1494200279771881475,1
1483295617770217473,1
1493663920611024903,1
1496886420941815809,1
1506989229959786504,1
1496968229260083211,1
1500105429635977220,1
1478058601726029825,1
1505036365116936194,1
1511111387807948806,1
1490441454682001412,1
1488245715876954112,1
1492955511263739912,1
1478527946583420929,1
1494367419909001219,1
1509106092101574657,1
1496809690839359489,1
1509583889341288448,1
1503555355770593281,1
1480177572113702918,1
1497173294520410113,1
1513192794873114625,1
1490432633846870016,1
1501573001334112257,1
1496888938115514379,1
1503484629948547082,1
1497297876388618245,1
1482467650710216707,1
1510733911323729934,1
1504521729670008833,1
1504751718998986773,1
1504836288012238876,1
1497357253808205829,1
1511376959850389512,1
1513331033697042435,1
1497281523745181701,1
1508277739996000261,1
1501978720369889287,1
1511369343963222025,1
1512203619210256395,1
1493613590867283977,1
1495185185670901765,1
1496195831741001732,1
1488988124311080964,1
1493570840205697024,1
1497642642796072961,1
1490548756663742467,1
1489624805485821952,1
1503913973040750593,1
1496779451405041666,1
1501554669847461896,1
1480224126761639938,1
1501623896423940098,1
1491591256895635456,1
1484281168514142211,1
1481959303800102917,1
1479362187810553858,1
1495533741111971845,1
1504838803097272351,1
1512092195574190081,1
1499509941010374658,1
1508403555178328066,1
1504433638359900160,1
1491984093411569664,1
1507982008793841666,1
1513713564367953925,1
1505273402541719553,1
1486463975147683842,1
1499477227615969284,1
1503493704530767880,1
1496175487936253957,1
1502298558510288901,1
1489554415589724163,1
1486677910610132995,1
1496486050482606087,1
1489229755941629957,1
1506943936513912832,1
1495745155101560835,1
1505865586202525705,1
1512505584121450496,1
1484227769433272324,1
1487047813401923594,1
1499867335074934784,1
1512490533079375874,1
1503770554532339723,1
1487060695602671622,1
1489210837835333638,1
1499682327517093892,1
1511941860675227648,1
1508451392066830350,1
1511058545432743942,1
1494464239255367685,1
1508831378309357570,1
1487510879738470402,1
1513611632009699328,1
1479482024251510792,1
1499756566387568640,1
1486310874281295873,1
1515066200375574529,1
1498776355617525760,1
1510352641402015748,1
1506954498173976584,1
1495730042017570816,1
1481035702271975426,1
1481634671062667264,1
1498115793791377413,1
1491515259034779651,1
1500758195396124672,1
1479233868603531267,1
1482502902405025795,1
1499147566130339842,1
1496995888895569924,1
1496502883134623746,1
1479043525199249413,1
1500894092259115009,1
1495055598202851330,1
1491892749985107969,1
1509202560376320005,1
1498900927654338560,1
1500941912240533510,1
1488143795501867012,1
1480977883183128578,1
1493726831475892225,1
1482437447300657153,1
1508549562314670086,1
1501440505275727872,1
1508285259707736065,1
1501452737657122835,1
1496769134662922242,1
1493737121328373762,1
1488961690020548621,1
1512874259529486344,1
1497292880284639234,1
1485779469382127627,1
1510689408906838030,1
1480940596722348037,1
1508919492835000338,1
1478483903639953412,1
1489153954340610053,1
1485241424232730628,1
1508836429874741251,1
1500826626090844162,1
1488545185952944131,1
1486441325721440261,1
1512547113934147591,1
1498026419590508548,1
1512464918364237824,1
1509546120254562312,1
1498825488025980930,1
1481823427401031680,1
1506108417605316610,1
1509860638918680582,1
1499376576303190019,1
1486125281739829249,1
1497312967821516801,1
1483144663062171657,1
1509342271841480704,1
1509893395917025286,1
1491585169022664706,1
1480219091914870786,1
1491061771179864066,1
1483982624892805122,1
1510007873153216513,1
1513471951347531788,1
1493217242250727432,1
1485814700541718531,1
1502990367205040129,1
1480597823569731590,1
1500149439033397253,1
1513409527412047873,1
1499497379644559364,1
1488743012452732928,1
1480761401236930561,1
1495059294919790601,1
1503180641675919362,1
1483944985875689474,1
1494129483061899266,1
1503041973560786946,1
1490427595653095424,1
1515253746112073736,1
1503141369908445187,1
1515076288255569920,1
1509327130148192260,1
1498206359858331652,1
1509938403718139906,1
1486559626212610049,1
1511708818555785217,1
1514689987983429639,1
1490810114877579270,1
1488640865723637761,1
1512847847393218562,1
1480975319054049284,1
1505182339235823619,1
1491444307122925575,1
1487084770261716995,1
1489224822538309641,1
1486062601419345920,1
1514254591906492422,1
1487483663658930176,1
1507658663888048138,1
1493361926532915201,1
1486402334959837202,1
1503370440907141135,1
1489101401108230145,1
1479007351491502082,1
1498415230803660803,1
1509995294670344200,1
1505584976196218880,1
1483569932940070918,1
1496488789417635847,1
1483159773524733958,1
1497067814410145828,1
1482478960860708867,1
1506095895577870341,1
1500945452111474690,1
1498367423635988485,1
1496480978272985090,1
1480363784904581120,1
1508972341103013897,1
1489949401099423745,1
1503166570452893696,1
1487013863556100103,1
1479110555000393730,1
1514362836759232530,1
1485578156081917956,1
1484529980579188742,1
1498122810757160964,1
1500857578959609859,1
1491751559327268868,1
1512510637322162186,1
1501275987237117955,1
1478218407199846404,1
1511807243926257668,1
1509109956477431812,1
1489569480476868610,1
1493341807987638276,1
1504102745174941698,1
1483947408384008199,1
1498889782461612034,1
1510624424462110731,1
1487451742296018944,1
1499827056204566538,1
1512321854203219972,1
1499065177257480201,1
1484639503558258688,1
1502586210992238597,1
1500978121318846470,1
1492161528837156869,1
1508519311333380101,1
1484382781635399683,1
1496054410430107648,1
1503722959831187458,1
1478320377696862209,1
1511171788973252610,1
1507457319289860100,1
1479060235947954180,1
1488885666905837572,1
1505669286081269774,1
1489607212993503233,1
1512515644339675145,1
1508776012531830784,1
1515399642418143242,1
1494722169821085696,1
1498531008664252418,1
1499162650244272131,1
1496112558427807745,1
1494246762927828993,1
1480758887586349057,1
1478202042392981505,1
1489264934311510030,1
1481259552607768577,1
1488547723695509506,1
1489759434578534411,1
1479274111864082432,1
1486349485177507841,1
1494714599601577990,1
1502702424359948295,1
1504457596564082690,1
1485721608673275912,1
1498697094365945857,1
1503871180863946753,1
1511750636794228741,1
1507169170407915537,1
1514368597577154566,1
1486066435730386949,1
1491637972801839104,1
1486715129727045641,1
1493460076467822594,1
1482986063396327425,1
1480683387388108804,1
1506646974954713095,1
1497240469213958147,1
1498075503978323971,1
1479048877131055109,1
1480017754455433220,1
1498108198498226176,1
1511961994194300930,1
1505892047282225152,1
1491214032430415874,1
1515388307936624651,1
1508989915102695424,1
1489924783319965703,1
1503532705530748932,1
1491201687549263873,1
1488829573626220547,1
1515344335029645313,1
1483870151959367681,1
1512138316682076164,1
1501978135017013250,1
1479515703455666178,1
1503045759075246087,1
1499805225544257540,1
1496465463563407366,1
1499716302105202697,1
1479548549960540170,1
1492181703686713348,1
1489765756879396865,1
1494401280835473414,1
1514372867080736774,1
1509614072475832324,1
1477718853476098051,1
1492289864594866177,1
1493024957571473408,1
1490422559829073923,1
1483874120232222729,1
1483382426286104577,1
1484813595091386370,1
1487172544805363716,1
1481687686637309952,1
1484020373985415169,1
1493654107361619974,1
1480516034448797700,1
1481995791896137729,1
1489994745279660032,1
1495488453911498755,1
1512866714265993219,1
1509727310710284296,1
1501914535506198532,1
1498895924973740034,1
1499059038721556483,1
1485482502898790404,1
1504773486094528526,1
1512196431997771785,1
1482574556002926593,1
1498259216431206409,1
1494783122034110464,1
1501460289098854402,1
1479347099426865153,1
1504578386882084871,1
1499228079532744712,1
1478831189289058306,1
1494042683257638912,1
1508564663021314052,1
1512492999401521163,1
1496940506001154052,1
1507789488218677250,1
1489493996309254145,1
1504515420816125960,1
1492634651969605637,1
1491585174508818432,1
1493169413910052867,1
1492491188858937345,1
1478712965444550660,1
1496927591508418566,1
1513859609773150212,1
1489821093720469507,1
1511087478211596294,1
1479822722070949899,1
1486153186113163265,1
1498797799298805761,1
1500252320591978497,1
1498675709098799110,1
1493978536587272192,1
1504502886889410570,1
1479164237259976705,1
1494523504548450305,1
1514604431878152208,1
1485678903595356162,1
1504920127854325762,1
1503340214311395328,1
1481378009286336513,1
1496857305748582404,1
1511222143526359042,1
1494679381398409217,1
1487549891270303749,1
1489183906255544321,1
1514015555392581636,1
1490077030859292677,1
1506344235397750792,1
1509973905305448452,1
1515083896773349381,1
1490429365515137024,1
1481315046768656384,1
1499635769450766337,1
1488357725964840960,1
1482163163617546240,1
1512849121765437450,1
1489360570025394177,1
1497287117684285451,1
1498976461046353921,1
1498304529145778181,1
1500512803672805387,1
1489590085360230405,1
1484647043339632643,1
1497622503002447877,1
1488399294365241346,1
1486655253281972227,1
1505700961959960580,1
1477654668620742663,1
1495450723915554825,1
1499457081774166017,1
1491305911356248064,1
1490866729098125316,1
1482053672632786947,1
1485296295690620930,1
1488211759139893250,1
1496242603423059977,1
1489702647959638021,1
1510503632415961088,1
1492699391098081281,1
1507032032429412353,1
1502801624191930369,1
1485760598776242178,1
1512118033963274242,1
1481596924646023169,1
1504846417063460916,1
1481355416412078088,1
1493042346178527236,1
1497606154339426308,1
1492298683697750018,1
1491646363049807872,1
1491547491287842819,1
1493302821910896645,1
1493841582939906051,1
1509221489958084611,1
1489609719224406019,1
1495380242545917953,1
1514570173243609097,1
1510044388965113862,1
1491152371761754120,1
1506954505128185858,1
1509436847243542529,1
1502156284954439688,1
1499406782883577865,1
1477722618824466438,1
1507358410118942727,1
1478473825327239174,1
1508979845128232967,1
1492164030965891080,1
1481698410315108357,1
1510893696069349378,1
1501250108519821317,1
1491860801019428864,1
1505247752560721931,1
1499128680244822024,1
1495454465532518404,1
1498865712475033601,1
1510002829364191234,1
1504178226561798147,1
1486446361457442818,1
1495866194259283974,1
1512074491735597060,1
1506445649386037257,1
1491572643719524352,1
1488406793550286849,1
1514521362139910148,1
1510975854423199751,1
1506986202406260743,1
1493931676933754880,1
1501890775004688384,1
1487149759580319753,1
1503350264853680128,1
1496912073569222660,1
1508797395265536019,1
1490079056230068229,1
1496126141576495105,1
1503654715229458436,1
1483416421010923523,1
1483212612192153605,1
1502377618577973253,1
1500890309659611138,1
1486453922231468037,1
1489676220363157508,1
1503661047391129600,1
1498999107335200775,1
1501988823709986818,1
1507250958933315593,1
1507040815809499141,1
1502701016348860422,1
1478180649072836610,1
1486754655648780288,1
1485451060265492485,1
1511866355066228742,1
1513977842165497866,1
1493069603051868163,1
1484949268297359367,1
1492540261716705284,1
1499494845886480384,1
1481763017494773761,1
1486070141502869506,1
1493333022262939660,1
1501991295383969796,1
1506016574993584136,1
1514936598936313861,1
1492287394103627780,1
1480426189676331011,1
1513149814485225477,1
1480208158912040963,1
1503876218634051588,1
1511696997799153672,1
1500629820652371970,1
1489795958674178049,1
1511056057556246529,1
1496141445463433226,1
1477067110304079873,1
1503778163796717579,1
1492920274441977864,1
1481987742070456337,1
1489962070766407683,1
1494756162142674948,1
1485847426942578691,1
1491154951090933765,1
1485051931705978888,1
1492925329916186633,1
1490626430388035584,1
1495873242610995208,1
1508207260807356423,1
1489623577397800968,1
1510628205031477250,1
1500929620761325574,1
1497086482863079430,1
1507276861000368149,1
1490042571321757699,1
1507118971207577611,1
1491758877343420424,1
1504203369648463886,1
1499878635381084160,1
1497211270516424715,1
1491524849751187459,1
1505642856857407494,1
1504442522386501633,1
1513607224798625800,1
1501832754534699008,1
1496431407618535429,1
1511463772463976452,1
1508170747440771086,1
1504925725660430338,1
1484148783386697728,1
1502404096648691716,1
1504102703508738050,1
1510769157108899840,1
1486787358242623490,1
1504869019475755014,1
1509508072032645127,1
1490812646299508744,1
1498383803240304641,1
1480917433384849411,1
1505143316408582155,1
1497994955696095241,1
1478999834111758336,1
1506224195117719553,1
1493465142788567042,1
1495166318085091337,1
1507712117562036232,1
1492226989876518921,1
1496354146961797122,1
1483881966256766986,1
1507864998785265664,1
1479438938179878922,1
1493661467765268491,1
1493955868420882434,1
1499347610741653507,1
1494397504774885378,1
1490470371425988611,1
1507088647883042816,1
1515231053182603270,1
1483446622575075341,1
1488999436621651970,1
1484624381187964929,1
1484146201582784515,1
1478954533770440707,1
1502763885530648576,1
1502456856614211584,1
1481614531935850502,1
1502630559188766735,1
1492186690454179844,1
1503079726235242502,1
1505172260084199426,1
1506194030211874819,1
1485605843903164418,1
1499040612342972420,1
1504251194981732360,1
1503142101583867904,1
1514063362392473602,1
1512560955837849604,1
1514075936391577611,1
1514440834225254410,1
1489679934285139969,1
1493049887482597381,1
1514126246271238145,1
1487084768743522313,1
1484410459562381313,1
1503355527471972356,1
1480766718188433409,1
1477332558325207041,1
1498834351278243841,1
1514810762153189376,1
1504538080988041218,1
1485427132771749891,1
1500571960731967496,1
1503823378397945865,1
1491509755810091010,1
1496976513421520900,1
1492820861954531331,1
1512798760862195718,1
1496975775270121472,1
1502748779761606659,1
1483868122964713475,1
1498815384069316608,1
1507403099346022401,1
1486489163629273100,1
1479022202120982533,1
1495518027043020807,1
1489733029379588097,1
1515034762880167944,1
1496835209798504451,1
1494137051788234753,1
1499361470525677568,1
1490737146675834881,1
1496844880508821507,1
1504241115460943877,1
1499489835442126848,1
1508635068830523392,1
1481279851990560772,1
1493480237082071041,1
1504451258291208199,1
1485623440262537216,1
1495654558953050115,1
1500184420573134849,1
1489727993136267268,1
1481272273793437702,1
1508553275477565447,1
1499502399899189257,1
1483919974641119232,1
1509372468854677514,1
1504865248494424101,1
1478117730280685568,1
1499712533992718343,1
1480932569931821072,1
1493283927611613196,1
1508489170280497163,1
1512034980343525381,1
1480982867882790918,1
1499347739292979202,1
1506118499483148291,1
1491513501336092674,1
1486469007452557317,1
1502392699009343490,1
1502698485547679755,1
1499085906837397506,1
1497182669456687110,1
1497277497922228224,1
1511403318001733635,1
1515049844271898628,1
1496925414178054165,1
1492362887008034817,1
1507936712420438016,1
1478342986413092866,1
1492951786377949185,1
1491653173915836424,1
1491668294947979266,1
1499121388120125450,1
1508640123033948168,1
1506954500241825794,1
1511388307090984964,1
1483652963449151491,1
1481683743760961536,1
1488905144368513027,1
1501009828369555457,1
1501717378480099330,1
1513240434889347079,1
1496796540438204418,1
1513859494891118604,1
1499436968672993280,1
1490749711946498057,1
1481615792080834562,1
1511768207463432202,1
1495161755982614528,1
1479711491943280642,1
1501905770388115456,1
1496771906363879431,1
1483929810141425666,1
1486659018449985538,1
1504004567826149377,1
1480539948163997703,1
1483559908087934990,1
1496615891710136324,1
1500894057840660481,1
1512814597669105674,1
1511391992898596867,1
1511082459336691716,1
1509921035633713160,1
1489405861042786306,1
1501372553683689478,1
1515072229255618564,1
1489488905141374987,1
1493316630570577923,1
1504540623440859142,1
1501331978385334274,1
1495373033107771394,1
1488826353294082049,1
1496123887293247490,1
1511325552107474946,1
1512671668556091397,1
1503891311778279433,1
1488848456798064647,1
1492508809507524616,1
1489555608118476801,1
1491660220669562881,1
1510832051427196928,1
1496242527804010496,1
1478504517679427588,1
1496964419791859717,1
1487395108752347144,1
1487632928138006528,1
1508557082395561996,1
1491468217105137670,1
1478554364574904321,1
1506707413688274952,1
1501193542085062658,1
1487074251278540807,1
1511444849916010498,1
1477344891042770949,1
1505157415683170306,1
1512856642043494405,1
1482065023967051786,1
1503934089027637253,1
1493009618498465798,1
1511682651085844486,1
1497695887799291911,1
1499240674717319168,1
1502245214546800641,1
1492554111119728640,1
1499483526265245702,1
1506972942558760967,1
1494810477439987712,1
1477556547135979524,1
1498312150925860864,1
1493584838410002433,1
1481951253273972742,1
1512099948015271937,1
1483303169157386241,1
1497635084979032066,1
1478158871726284801,1
1497031105895190531,1
1511395767096913928,1
1490689323578142726,1
1489040966656958464,1
1501545853638565894,1
1508542027075620874,1
1491713562766721027,1
1483094284811255811,1
1478614513771495424,1
1483393780489363459,1
1483031414073348099,1
1514846026812768256,1
1482756386870202369,1
1485351650273665026,1
1504122849841328129,1
1484584326188748802,1
1499769199908032516,1
1481307506995511299,1
1488492600067858435,1
1484292188200747012,1
1502051714635116557,1
1494831617164165124,1
1510997450286370819,1
1493997457516154893,1
1507021949033189376,1
1501305537140609031,1
1488558275750682628,1
1488101015010349060,1
1478361852254081031,1
1494027843600326662,1
1491328555908841482,1
1502393973175894016,1
1495377728517853190,1
1500153356878241793,1
1503910192567754758,1
1508539456239906826,1
1482593499551866882,1
1507477454889312266,1
1486385976150839300,1
1480972809560072196,1
1495721980099768326,1
1513509737165463556,1
1478003228847624193,1
1494639118256648194,1
1489710368956248065,1
1499583075944124428,1
1483496937143873542,1
1489116470768508928,1
1488572883043553283,1
1505900309608030215,1
1497360800570388486,1
1511033408385921025,1
1493575847143526402,1
1486391578612617217,1
1507429815552552963,1
1511078719099707392,1
1494532156135202824,1
1514664851385327619,1
1480612250452996102,1
1503342700376035350,1
1483615211709947907,1
1495069441712865283,1
1487898436942934021,1
1508650160095649793,1
1481471092262903810,1
1513992905421164547,1
1484178255926087681,1
1497169529310490624,1
1515211145031950342,1
1511441577331367946,1
1483873171610689538,1
1496799586236747782,1
1492846032744550405,1
1496915379788079117,1
1482709254805106694,1
1501947258249498625,1
1491049213391687694,1
1496160425318170628,1
1489915730887909382,1
1482030587967946757,1
1492181705733464069,1
1477774220235091977,1
1507175473465499654,1
1512787445745696768,1
1493719279056924675,1
1477811964915105792,1
1504525514295418882,1
1478209587014782985,1
1506964080854196228,1
1509334701722456070,1
1492251360988962817,1
1492557901793304581,1
1493733153759846402,1
1498704670780542976,1
1500697781505245185,1
1502199661305765894,1
1487060408062066689,1
1491412848785997833,1
1499423868955643906,1
1506312271466835974,1
1493751992065441792,1
1507190565091385350,1
1489660081620885514,1
1506996769854529550,1
