Node,Erdos_Number
1478911735948009476,1
1490193559894564866,1
1509598931197571080,1
1507429813824413698,1
1510311132166250504,1
1478433610696962053,1
1485414571921887232,1
1503645947112431620,1
1498518529125015552,1
1505145313966923781,1
1508398513251659781,1
1509145997007634438,1
1499912597553958913,1
1489317782831443972,1
1513517276506505224,1
1511301403309916165,1
1511072892796162055,1
1488512505303416842,1
1499592196571512833,1
1479490531101224966,1
1495497901728014348,1
1498738607087308800,1
1503271984192491520,1
1502022773778141186,1
1496519011890339846,1
1511363984196354055,1
1513856993555009540,1
1488291020693508103,1
1504451825952559109,1
1481053358182088705,1
1493371993365921794,1
1484923847631687686,1
1497943374309076993,1
1506982953921961985,1
1508992431282401289,1
1495855659316883456,1
1487269278646779904,1
1481737844150444033,1
1504879068650610691,1
1485613404308004866,1
1492253385441087489,1
1479841986920255489,1
1487128367187083282,1
1506410436283015169,1
1506571481475698690,1
1510458348533075969,1
1501498052066136065,1
1492108670741749761,1
1490943518629830657,1
1487078081651253257,1
1506453543720521728,1
1504823956242640896,1
1513274383422443522,1
1487221477560791047,1
1499312403242262530,1
1496409563532308485,1
1512591133771247623,1
1486579757563228162,1
1505509471056977920,1
1503525153988304897,1
1499587981929238571,1
1493315386212823042,1
1506318571688845324,1
1488746542030807044,1
1488009169349267456,1
1513206430425223174,1
1507058437427015692,1
1490498074610909185,1
1481607822043500551,1
1495718713932324876,1
1494001179105320964,1
1486096599147237382,1
1496852425721974791,1
1499165176381255681,1
1489041907565031426,1
1504623655258624001,1
1498455508264656896,1
1502055251062534170,1
1499126185342685184,1
1509596920561512460,1
1504763316807348226,1
1515125346999353345,1
1485671242296406017,1
1502696194274955273,1
1498773856068247560,1
1485131438936756226,1
1508789091252555791,1
1493674243799883777,1
1490445239978504201,1
1499832225768124422,1
1490885240319246337,1
1513909854171238400,1
1477450833923035138,1
1481376894570356739,1
1489071167487066113,1
1482758307014225923,1
1496511438759813128,1
1496463007907520520,1
1497960984803262473,1
1508334071235162112,1
1497607423594536961,1
1481109956468293635,1
1500964537918533638,1
1484643238019584002,1
1484897457788137480,1
1479207420668825610,1
1491505990570815491,1
1504914313051582464,1
1478350533215801353,1
1484460785590050819,1
1487413993929068547,1
1478441154681221124,1
1502260593893519364,1
1502333539047690253,1
1512476647290769408,1
1511670072758218760,1
1496140235738173451,1
1486433778016866304,1
1502373851463925761,1
1498820402549862400,1
1499263337707806723,1
1498791477631234048,1
1498783908816723968,1
1501541351787278337,1
1485301332579864589,1
1498395126204350472,1
1486802490846855168,1
1493109767937699840,1
1503959271096082433,1
1491900297383493643,1
1495106668589375491,1
1491370312335826945,1
1481400660096655366,1
1511858806359265281,1
1487093224003051536,1
1477794350952296449,1
1478678926478225413,1
1491358735855407105,1
1492181698024402944,1
1496242561052196874,1
1498417790931415043,1
1514775550308458502,1
1484332439358959617,1
1487853146202423304,1
1490056418073927681,1
1506380233464860676,1
1507050873846968328,1
1502729930936881152,1
1481012328875319296,1
1496167915669921793,1
1497549543042387970,1
1497954699147939843,1
1498761273860890625,1
1508619972100173829,1
1494491881916489728,1
1483630312663957506,1
1503864337491972098,1
1479800092886503426,1
1492578035123601412,1
1490784970293616647,1
1501867473192292356,1
1495221931808858115,1
1511793388785446912,1
1501014858929688582,1
1490747221888876545,1
1505199948303847430,1
1477858530023677957,1
1489398331008761856,1
1505353452095954946,1
1489008907498536961,1
1514661045612257286,1
1501963612549746693,1
1514196731730305028,1
1502509741217619972,1
1499315647511240708,1
1503766153893720066,1
1502162053590511619,1
1503052953854304261,1
1504451828150325260,1
1510341328533610497,1
1509734846221926404,1
1487146017078366217,1
1510905024322453509,1
1478023373804474370,1
1482838855132889089,1
1478225955739123712,1
1511129899230240777,1
1489418485323251712,1
1501954920089632779,1
1486816295966367744,1
1504996079510695937,1
1506798233833644039,1
1511777030781734919,1
1492941665467781121,1
1504819983003566087,1
1485983323155542028,1
1496676471103971328,1
1502257037224427520,1
1483921463614840846,1
1495579084449067010,1
1481815871186219008,1
1494524602415996945,1
1492653505873682434,1
1482462612327735300,1
1484918799925235713,1
1498080518386106372,1
1490664177110855683,1
1490547130884362244,1
1515327923380760577,1
1506158764554178566,1
1504298999284654080,1
1486149403144511488,1
1504280120013557761,1
1513220030791565312,1
1493540665992658945,1
1511793697926565892,1
1511473784305373191,1
1496540392329822210,1
1490578849389850625,1
1498669414077587459,1
1487512202785570817,1
1488520031424106505,1
1501542084238585861,1
1484303710843023360,1
1497370848394723332,1
1496088273466318852,1
1478392800957902854,1
1478603212814966787,1
1484095628774985728,1
1493518255365017600,1
1486506757572734977,1
1479071495943069697,1
1498296990333116420,1
1500894080464834565,1
1513716058728943616,1
1504078525288046602,1
1478697845058383880,1
1505805169950441475,1
1479567282980405255,1
1482377059854921737,1
1500847509090050050,1
1508977326146695170,1
1483116932727463939,1
1480819281650765827,1
1500576972879147016,1
1506998513359626242,1
1481906450104750080,1
1482076319286317056,1
1499766547291725824,1
1508486587360886788,1
1496936730569719810,1
1503090818126594051,1
1508942105334407174,1
1502270643319894019,1
1509241579063726088,1
1502419182180306945,1
1497353231688773633,1
1510401705233506306,1
1491972072267862017,2
1483494414018297861,2
1496527626244136961,2
1514053590762999810,2
1494497801299968000,2
1514211849918685186,2
1477387658741616647,2
1506352589885128705,2
1508212272413478921,2
1502673295442857994,2
1482533113859391494,2
1488871083310780429,2
1493944516038086658,2
1477703759144828930,2
1496403670640037888,2
1507281146492731448,2
1491596571758272515,2
1483457925620322319,2
1479566028837425153,2
1494975112482856960,2
1490600597514563584,2
1483114453117845507,2
1484752707860709383,2
1500901619621408775,2
1491562604602478601,2
1490364695727030277,2
1481808303277621260,2
1514279781365338117,2
1497953457621413894,2
1502305919044096001,2
1486285320618483712,2
1485334026118443009,2
1507859960381779970,2
1502071870245552133,2
1489195732850651138,2
1498632926312992772,2
1507826804920356868,2
1486846513796034560,2
1511313985211187205,2
1504356881581674499,2
1493555733731893253,2
1491683377061277701,2
1478845030710353925,2
1489842245335461888,2
1506455793159266308,2
1514053282976735235,2
1511946925544722433,2
1488123673483616259,2
1506606086220042245,2
1505549771813146624,2
1480864610865631233,2
1489324089479254021,2
1491528626139013124,2
1484082337331789824,2
1481018349534523396,2
1507084901945905170,2
1478675173977071616,2
1514234205303095307,2
1487028962928775169,2
1489520375134363651,2
1501699373431992321,2
1504382112018931716,2
1513986591760527361,2
1514279777112317973,2
1484327403803463680,2
1477571634806591489,2
1495297943804514304,2
1510371511412178944,2
1487981486024413184,2
1506027951787282434,2
1482358170542608387,2
1484488207093968901,2
1512817644252147712,2
1514279785341595652,2
1504445219378499587,2
1482962294321647617,2
1503193801438937089,2
1494633314145210372,2
1512836505903013891,2
1507034522814238722,2
1480771476152360961,2
1494300862914695168,2
1480942606955778051,2
1491469475903909891,2
1491932536188067844,2
1494408836383494149,2
1514053878223818758,2
1508685415720620037,2
1511757105803546627,2
1483767471815507971,2
1484506085063110657,2
1491465689416282126,2
1509878282216513542,2
1506711144106446857,2
1504193309970948102,2
1504124579006013442,2
1496859994238730242,2
1493623747454160901,2
1485682574760497153,2
1514054522536038403,2
1502556520529244160,2
1478068672275038210,2
1491948864177332245,2
1492238301583089668,2
1513980714026475536,2
1492166651189542912,2
1491557539074478080,2
1508095416302198787,2
1503155876617764871,2
1511569406177988609,2
1512883069442797573,2
1491971139924467725,2
1484133643148742656,2
1511417057258221568,2
1506927119695290370,2
1487938708099764230,2
1511676367057960961,2
1484322394810376194,2
1479851656657481735,2
1489798438292267012,2
1514060823706144773,2
1506943949415534606,2
1499429421819867146,2
1504263779248390145,2
1515185759753543682,2
1504412263398191109,2
1478316284488077313,2
1480957698627805186,2
1500867808019820544,2
1504729339870470156,2
1514279839322320901,2
1506722476621021185,2
1486406111427280902,2
1491188872365158401,2
1494398869601464332,2
1492045783780179976,2
1486672853420449797,2
1486498203746906112,2
1477306974295449603,2
1486972352026095622,2
1479726079443095555,2
1495638150105948164,2
1482608575545552898,2
1490758534111268866,2
1490354640642318337,2
1487002562863804419,2
1498972653641740292,2
1488727656149495810,2
1508604872752603141,2
1477112378579894276,2
1502279448787402764,2
1496610846369275912,2
1489886561567223827,2
1479498241007886345,2
1481725278179282945,2
1510579138511388678,2
1502002630029152262,2
1477271042276089860,2
1489988454700175361,2
1508414880579211277,2
1479135255466545152,2
1501306790402674688,2
1497630066817253383,2
1488117964767432720,2
1512469761921331203,2
1496605854128349186,2
1503367617356173314,2
1479100461479346176,2
1489073692919443457,2
1507688858225455104,2
1479483003306975238,2
1491260608599277570,2
1491419156759068682,2
1489599712990793732,2
1498981460073713670,2
1490500550974222336,2
1486100085532512267,2
1513085651192791042,2
1501943512417193997,2
1509237040453459973,2
1499399268548837393,2
1481964319680217091,2
1480947632700895237,2
1488038610054098946,2
1508904388647133184,2
1491166243247771650,2
1486378420875505664,2
1479827750953394177,2
1515004552348680195,2
1509999097427730435,2
1513950100460085255,2
1480933782093971471,2
1481241564726890497,2
1482231109144485901,2
1479879078744412160,2
1482027278221684738,2
1512185974373199873,2
1515120299586605056,2
1485646191195004929,2
1477218060050526208,2
1496623419261132800,2
1494386218150375425,2
1509515890894819341,2
1501582346142814210,2
1485409530137690114,2
1485809691779289089,2
1500944396937793536,2
1479501890127900676,2
1479030037819146244,2
1510718800689250305,2
1484317339638108163,2
1510810690814189572,2
1491760132979634180,2
1506246862923304961,2
1509319620456497159,2
1480992936611430409,2
1515261249734512641,2
1511599655829790720,2
1491796621612314636,2
1501382275291918337,2
1514106134919012352,2
1501328192757456898,2
1499357675678842886,2
1504559470818512913,2
1512908241692499976,2
1489998523974172673,2
1481263464467341319,2
1505279715317358596,2
1492851077523423236,2
1478525426796478469,2
1479674245210943493,2
1482392159538057216,2
1480047945567416324,2
1487143467281174534,2
1496626166987382784,2
1487928642369949698,2
1496420836399587335,2
1501241564156383242,2
1493176952907354114,2
1511539212465721345,2
1486364587242967044,2
1503106207439073284,2
1481888960851103744,2
1487957575714889728,2
1515142944654774277,2
1494345912973414403,2
1494257872104042499,2
1481143963822272518,2
1481914052733460492,2
1496741721832833026,2
1484110981504643073,2
1495477124542648326,2
1480885974804619266,2
1508104070762012678,2
1508819296834801675,2
1484480958652952579,2
1485958396947963915,2
1489199246653931520,2
1504535568885157891,2
1512777395522215943,2
1485316412218527754,2
1500712878311153665,2
1481287405860753410,2
1496593230632206346,2
1489350544133177345,2
1513573857357139974,2
1501440795106291714,2
1483579975336923137,2
1481132340311175170,2
1497401053574217737,2
1513357445359353859,2
1509904699994038274,2
1483265411244306433,2
1487763800170323970,2
1503366607384596483,2
1496556735775092745,2
1487223982260641794,2
1478860135015624706,2
1487213932372807687,2
1478977163672100864,2
1501784968489545728,2
1509294421891764229,2
1501211187429715978,2
1483442816470634499,2
1509364892532416519,2
1483778821753126918,2
1490437659713585153,2
1493676580400508931,2
1491563298550071297,2
1499350137310691332,2
1503090320841625606,2
1482291524222296065,2
1491822037052145670,2
1510082126305189893,2
1485972006373834757,2
1479915841697337346,2
1514101086461865992,2
1480868604891607050,2
1481113443893932032,2
1487508396890898432,2
1485960668633260037,2
1500897333755719682,2
1495967870567727108,2
1479128177830076418,2
1493222258902503429,2
1482714317229338629,2
1514294946303512581,2
1483111890498818050,2
1480483322564333570,2
1481800800984875010,2
1501553156135833607,2
1503921539523264512,2
1481735074445991949,2
1515426054583857154,2
1493949551962640387,2
1484747666173145088,2
1491104562190630917,2
1512286067537420288,2
1495345486391394305,2
1504817421231837187,2
1506303474002280462,2
1513632490178551808,2
1509632917085069322,2
1501675486732238862,2
1504608551955832832,2
1486793648457068544,2
1482098969115340802,2
1503627081158115329,2
1504464583334969344,2
1510265833574088704,2
1481246359122587649,2
1510806899247263748,2
1511667061440880649,2
1480826884149719048,2
1503058344516464641,2
1486705616424996866,2
1515132896708804610,2
1502085672219332620,2
1486867132390510598,2
1487138455297613825,2
1495125294889504772,2
1478244847295340545,2
1515112761776381962,2
1492111198640349184,2
1501203647027462147,2
1489290121920892932,2
1503011790170513409,2
1495407136213540873,2
1504232445654315011,2
1486742079405502466,2
1493271340534616068,2
1509518652592340997,2
1498644227667992581,2
1492247592432017418,2
1480294578314006530,2
1510645605277876234,2
1483865703308578818,2
1492593128745938944,2
1513849463655251968,2
1483922279151316994,2
1483894551970467842,2
1495737600010821638,2
1503037111175417860,2
1498798008233775109,2
1496009391715368960,2
1493928159015809026,2
1501852911931961346,2
1504175693764173835,2
1508873345944768518,2
1478796214225313801,2
1515208438338539524,2
1491982830322298880,2
1480706056036757506,2
1505990159904518151,2
1486307958548045826,2
1486914437764243464,2
1491046680992661511,2
1478186938217771014,2
1479535867383500807,2
1486357043648860172,2
1484465838723944449,2
1504518011062996998,2
1490558458764185600,2
1509097119721959426,2
1479211607439908864,2
1489979893890928640,2
1493548190808879110,2
1505647896527573004,2
1488197928866959361,2
1481536528836972545,2
1514926851344510977,2
1490890657400983552,2
1495385259491344389,2
1504103175284039683,2
1492302527483817986,2
1478856810782208001,2
1478709127799050241,2
1498728553642590208,2
1489247336442302468,2
1487369946086715399,2
1497315508143669261,2
1482860222586798081,2
1512251394564280321,2
1477799407173185536,2
1494713389091807234,2
1514423281390022664,2
1510320992127799297,2
1505016252590432258,2
1479211226311897095,2
1477337581532721154,2
1508630048223510532,2
1494793914741673989,2
1481679991100354567,2
1503763006991347713,2
1488205461367177221,2
1491962716529082370,2
1513622953157697542,2
1487538585964265472,2
1512067798914125836,2
1485276164105154567,2
1485703516895293445,2
1505608905203798021,2
1513584672906911747,2
1502927453110558721,2
1514136346880843779,2
1503352754516996102,2
1484425540018872322,2
1512524459697229836,2
1512539550450700300,2
1513615383357542406,2
1486713788514537484,2
1486714065409888258,2
1503570454187057156,2
1505315686415011842,2
1499117363958005762,2
1485711540439425033,2
1495423269897490437,2
1495797231668142081,2
1479679316682280961,2
1513255513018048514,2
1503538994398834690,2
1503030645550952448,2
1492408160400859136,2
1483506997014188038,2
1512878036374413317,2
1490096073133772807,2
1487673194291113985,2
1510822869001027585,2
1509286859599486985,2
1510829573453361152,2
1501400586679242757,2
1509299459796221953,2
1510804257187979268,2
1477766663760142337,2
1510796065968119811,2
1510920153726427143,2
1491207744820592646,2
1510971721154801666,2
1501440786793365506,2
1487900951230963722,2
1481932876560179200,2
1510818653683568645,2
1480385510749188101,2
1477233193380192256,2
1510882133878923270,2
1502285986444853257,2
1487883330888650758,2
1480430282075525120,2
1506053061818695681,2
1477389579955191811,2
1510788903585861633,2
1477850969618759685,2
1477389963008393221,2
1502401507651637255,2
1510798293764300802,2
1477632030619934720,2
1493115075233828865,2
1510785486788476936,2
1510901246475091968,2
1490676727068205057,2
1510784828110745602,2
1478599664488300544,2
1479927163436548100,2
1497224920790614018,2
1506460749958426624,2
1494061560200892424,2
1501274058192830467,2
1485715560600158214,2
1504136734728151040,2
1511030855761866761,2
1485405514578239493,2
1504088861286309893,2
1499042610958196739,2
1511782311523667973,2
1478189455135719428,2
1508296591064674307,2
1487176174321250307,2
1511977142858493952,2
1493163129462792195,2
1506284653791035409,2
1485388638254993414,2
1482894214635610117,2
1488896253673062407,2
1499859784920621060,2
1505808435736109057,2
1479885626556174336,2
1484450708988604421,2
1479852942526193668,2
1493233608764674051,2
1486121733643984899,2
1496118372249083904,2
1481622075823509510,2
1487130900106252297,2
1496495585800687617,2
1495261944416292867,2
1508245803449602057,2
1479867006212091904,2
1490827739431014402,2
1511811031626100743,2
1486689230952742916,2
1477318732598894600,2
1491285749341331458,2
1508247530341126152,2
1495767786878119936,2
1496832342522052609,2
1492532724489506821,2
1493404735101194245,2
1485420851721818112,2
1499112387261218816,2
1510006645828562951,2
1510443226020429825,2
1499482255902789632,2
1477843411252260865,2
1491124717264199689,2
1495782933269041156,2
1506426780789399558,2
1477202997319028738,2
1501422536625639429,2
1507744212619563009,2
1502104548445503507,2
1504132944297873420,2
1492815850889486336,2
1510859736140455940,2
1494499432481669123,2
1491945112636735492,2
1491811715746570249,2
1491125557366759424,2
1502013943774167045,2
1512115497273282571,2
1514151454533201929,2
1491125379842867200,2
1486085245422161926,2
1491517348184002565,2
1512503063466102806,2
1514317584623099909,2
1504420046013091841,2
1490457803152052229,2
1504918110058520578,2
1496129335064993801,2
1512576026735308801,2
1503720371798921225,2
1492874974398500864,2
1506658309574701060,2
1511544241851449344,2
1495537513007562763,2
1483924751601082368,2
1503529928205209600,2
1485106536309571593,2
1492242134052782093,2
1493374579238133762,2
1488336318061248513,2
1484314844060794887,2
1498650768576028673,2
1493721825565716481,2
1508027322447839234,2
1493060365550338054,2
1489259927340138501,2
1502253271888629767,2
1480205228754493442,2
1497343162452434948,2
1505640344377081858,2
1490240106871107584,2
1486715711401594897,2
1488776736607195137,2
1506029911148052493,2
1483386232302456834,2
1499560278882758657,2
1483668499713167361,2
1483793929984258050,2
1503748556355784712,2
1492156508133543938,2
1483691715437469698,2
1480352467204325384,2
1477641696850632705,2
1486521866718261258,2
1480377366283177985,2
1499342592433082373,2
1503890056485998592,2
1511003368088559620,2
1510654627540348936,2
1481463535284670469,2
1484848595065053184,2
1480541944216535051,2
1480690955401453569,2
1480626774648279042,2
1509918544141725703,2
1479573618145247233,2
1480388983280619527,2
1509840001089085441,2
1478924338791436289,2
1494162202709970950,2
1513958934574473230,2
1514321285978931204,2
1514284791671185415,2
1478087531451359237,2
1480302155999457285,2
1477166185812742146,2
1480298364642238474,2
1482823970261016584,2
1480271722918170638,2
1481072207430311946,2
1488708792669851651,2
1491230430875590661,2
1499678582196609024,2
1484650800920023047,2
1512462800576303106,2
1512762288188674050,2
1493449666473639943,2
1491951389861371916,2
1481993260054757384,2
1503838487455350791,2
1480723654883385350,2
1493434915265916928,2
1491792848710094860,2
1490397626432475145,2
1480781550174314497,2
1480879688495075330,2
1490135689995952130,2
1491970522514706451,2
1505705775301382144,2
1479532063359438853,2
1497555819457654793,2
1491755097830969345,2
1515155530007859200,2
1506775338566795275,2
1495600932796702721,2
1514649735453368326,2
1488648427080757251,2
1503687530243403784,2
1514185408300695554,2
1503521388895866884,2
1515299005751861251,2
1496503910353231878,2
1513972744731471888,2
1512175888393195520,2
1514068385964961795,2
1488140009064566784,2
1513980293757255690,2
1487123353039167489,2
1514438326132035584,2
1487191312294105088,2
1505914684251295744,2
1478411030011289603,2
1487115775806779394,2
1499235630596988928,2
1515022165841698816,2
1503656002037628931,2
1506960304399396867,2
1479079065592160264,2
1490864238197448705,2
1513906068136542218,2
1514269709323182081,2
1506764743419346953,2
1509971757205270531,2
1499922676953067521,2
1513925126009544719,2
1485730417093353480,2
1503929064763101185,2
1510018444971888643,2
1514323095607160832,2
1513853219994226692,2
1513577648940756995,2
1477687403565535240,2
1509227478878933000,2
1491086963713191942,2
1509239052930850824,2
1503733033895182338,2
1511999488755486720,2
1489999776443686916,2
1494567383868100633,2
1490694389122932737,2
1493935708544847881,2
1489286323634642947,2
1489930563498696712,2
1515433615437484032,2
1490807594906275844,2
1502356195826450442,2
1502293292947542024,2
1484955290252587014,2
1481612048186413056,2
1515007931225366538,2
1491928759880065025,2
1478008249936977932,2
1485673800725413888,2
1489531433538527237,2
1482726088182837249,2
1504638737141190659,2
1514800721174048772,2
1509229027231416329,2
1487972677579153413,2
1486126764048986112,2
1482130418925293573,2
1487863255552905231,2
1515174418019979265,2
1504326839568896000,2
1488950413818744840,2
1494723330129207311,2
1496288703647518721,2
1508828874204983296,2
1488704824220680192,2
1500731737177001986,2
1487431701047525382,2
1485401992004608000,2
1482110353513320448,2
1480138551459262464,2
1478837470712283136,2
1478859131926847488,2
1491773655377920004,2
1514207775596986376,2
1509961318421479428,2
1478848825385267205,2
1504583385871785985,2
1489582751003127811,2
1514468544481832966,2
1514667236061069315,2
1479063974956216329,2
1514322509990039554,2
1492551627781570564,2
1483771281636052995,2
1490727069969432587,2
1483401331201171457,2
1492106466991427585,2
1489325339918716929,2
1496849937828622336,2
1509512102117007373,2
1483821555742302212,2
1507739225784995849,2
1512026193826099209,2
1511329617289875460,2
1492326365286342657,2
1492060242410156032,2
1502716063754162179,2
1487748688470495238,2
1482121625663324165,2
1479071521763123201,2
1480123465013374977,2
1488882169816752132,2
1492238286152212481,2
1491411637152137226,2
1501652840590331908,2
1501670423595036672,2
1498464792243281926,2
1486334768996356103,2
1494484375089688576,2
1483655613892734977,2
1483564888043704326,2
1514653604832944138,2
1478744437501173760,2
1480872181877944323,2
1482623673647382529,2
1478829947737231369,2
1478822379379904518,2
1488631458667405319,2
1483378691099009024,2
1491158658679463936,2
1481997068524826625,2
1484620578288025606,2
1489457450801668097,2
1488697455986331650,2
1509917265210363912,2
1484667133581832198,2
1477435496276140036,2
1485243450970755073,2
1510643315666006021,2
1481984478687936521,2
1510737675590017031,2
1485595764487303173,2
1477374078902280192,2
1491475857105473536,2
1484891117988585474,2
1494612721974796288,2
1511653715735949316,2
1488132467001331720,2
1502397474706710528,2
1485394446439129090,2
1478129065446055939,2
1504510430672216070,2
1491381399756095490,2
1483899596002766852,2
1483524597723107328,2
1490856670699958276,2
1504117855675195396,2
1513635523713241092,2
1508129447265943555,2
1510896966632419328,2
1509737320597102600,2
1493242420082978820,2
1496125139674669056,2
1493339966981775365,2
1496492048970625029,2
1496567360895037442,2
1484541322132340737,2
1482880374216794115,2
1506061868766535680,2
1493900486780624901,2
1478033476322484225,2
1481268191603134466,2
1482200934897917952,2
1493339271440314378,2
1485658736861618178,2
1481898921186234373,2
1486416164406321159,2
1508086446145654789,2
1491543709888008193,2
1487059315416612869,2
1491224086135156739,2
1485492593354022913,2
1483829123399229443,2
1502318008844406786,2
1499797407743283206,2
1499797896128086020,2
1515061173850419205,2
1487070728767819776,2
1493197114142244869,2
1506603121547558922,2
1506267122137284616,2
1478121504252514308,2
1495076993079119872,2
1478171839839055874,2
1481752943409958913,2
1478305247152021505,2
1506656970580926465,2
1506608469985697797,2
1506265728609042440,2
1512354649008967684,2
1506619299628208132,2
1506468279182888960,2
1506289933014781973,2
1506178925579362307,2
1506322342670221319,2
1506405393127325696,2
1506261181283160066,2
1505929765710139393,2
1506360576360214529,2
1483445485901914116,2
1485034547314143232,2
1498100672943829001,2
1493652094804447235,2
1485248465261281280,2
1493326697525092352,2
1487983287985393672,2
1488122403754590216,2
1487984450533163012,2
1481974435313766407,2
1487648026491559939,2
1480305921012162563,2
1508285862706036740,2
1508197196742770696,2
1480419658213859333,2
1508270528343248896,2
1508279492703309833,2
1508272244425953281,2
1508283195258961921,2
1508278310782091265,2
1507792437414178816,2
1508235281354350602,2
1487104481875709953,2
1492215662776836105,2
1483917206866038791,2
1509525945786552320,2
1489301437423235076,2
1487572538536472578,2
1499663470031220739,2
1489612234200432640,2
1509419240478154761,2
1488582947200450568,2
1508707789832609792,2
1491849521613189120,2
1515023812831678466,2
1497686175741616133,2
1507613328448835584,2
1481393089734402052,2
1511677628331270148,2
1477127499461107714,2
1484939435145891841,2
1487906005983932417,2
1485052819317014528,2
1486791195955240963,2
1510837075221876739,2
1481016542603231240,2
1511089993091100681,2
1494320256831004681,2
1493031255029526531,2
1479392401793953792,2
1479203654930477066,2
1478481385102974984,2
1489006991007698953,2
1492739076604243968,2
1496233371499995143,2
1495975412291231750,2
1481721499534995460,2
1484496034017460225,2
1477286007800307714,2
1483876975655669773,2
1484843361492213761,2
1487870760874135552,2
1486544501200068611,2
1510767122674245644,2
1489413412916539393,2
1504634984065388551,2
1510024233048489985,2
1488643369010089987,2
1509410234279899137,2
1503796950013030402,2
1485922931335127045,2
1479740184178659328,2
1481317580346384384,2
1481405658746478599,2
1512050078814461954,2
1514340206404591619,2
1509070457135419399,2
1487996581089579012,2
1502328517861822470,2
1509991499395702792,2
1489020840486264839,3
